0,0.0,0.0,-0.3431372549019608,-0.0392156862745098,-0.5882352941176471,-0.3627450980392157,-0.5196078431372549,-0.7058823529411765,-0.3431372549019608,-0.9509803921568627,-0.5294117647058824,-0.7745098039215687,-0.6470588235294118,-0.9901960784313726,-0.5882352941176471,-0.7156862745098039,-0.5098039215686274,-0.5882352941176471,-0.28431372549019607,-0.8529411764705882,-0.3627450980392157,-1.0,-0.3235294117647059,-0.6372549019607843,-0.27450980392156865,-0.5588235294117647,-0.0392156862745098,-0.8725490196078431,-0.0784313725490196,-0.9509803921568627,-0.06862745098039216,-0.5784313725490197,-0.029411764705882353,-0.47058823529411764,0.22549019607843138,-0.8529411764705882,0.19607843137254902,-0.9215686274509803,0.14705882352941177,-0.6274509803921569,0.14705882352941177,-0.5
0,0.0,0.0,-0.34951456310679613,-0.038834951456310676,-0.5825242718446602,-0.36893203883495146,-0.5048543689320388,-0.7184466019417476,-0.3106796116504854,-0.9514563106796117,-0.5242718446601942,-0.7669902912621359,-0.6407766990291263,-0.9902912621359223,-0.5922330097087378,-0.7281553398058253,-0.5339805825242718,-0.5922330097087378,-0.27184466019417475,-0.8543689320388349,-0.33980582524271846,-1.0,-0.3300970873786408,-0.6601941747572816,-0.30097087378640774,-0.5533980582524272,-0.019417475728155338,-0.8640776699029126,-0.05825242718446602,-0.941747572815534,-0.06796116504854369,-0.5631067961165048,-0.06796116504854369,-0.4368932038834951,0.2524271844660194,-0.8543689320388349,0.20388349514563106,-0.9029126213592233,0.1650485436893204,-0.6116504854368932,0.14563106796116504,-0.47572815533980584
0,0.0,0.0,-0.35353535353535354,-0.050505050505050504,-0.5858585858585859,-0.36363636363636365,-0.5050505050505051,-0.7171717171717171,-0.32323232323232326,-0.98989898989899,-0.5252525252525253,-0.8181818181818182,-0.6464646464646465,-0.98989898989899,-0.6161616161616161,-0.7272727272727273,-0.5454545454545454,-0.5959595959595959,-0.2828282828282828,-0.9090909090909091,-0.35353535353535354,-1.0,-0.3333333333333333,-0.6565656565656566,-0.29292929292929293,-0.5555555555555556,-0.020202020202020204,-0.9292929292929293,-0.050505050505050504,-0.898989898989899,-0.06060606060606061,-0.5353535353535354,-0.04040404040404041,-0.41414141414141414,0.24242424242424243,-0.9090909090909091,0.2222222222222222,-0.8585858585858586,0.18181818181818182,-0.5757575757575758,0.1717171717171717,-0.46464646464646464
0,0.0,0.0,-0.33663366336633666,-0.039603960396039604,-0.5544554455445545,-0.33663366336633666,-0.48514851485148514,-0.6633663366336634,-0.27722772277227725,-0.9207920792079208,-0.49504950495049505,-0.7821782178217822,-0.6336633663366337,-0.9702970297029703,-0.6039603960396039,-0.7326732673267327,-0.5247524752475248,-0.6039603960396039,-0.24752475247524752,-0.8613861386138614,-0.33663366336633666,-1.0,-0.32673267326732675,-0.693069306930693,-0.27722772277227725,-0.594059405940594,0.0,-0.8712871287128713,-0.039603960396039604,-0.8910891089108911,-0.04950495049504951,-0.5643564356435643,-0.009900990099009901,-0.43564356435643564,0.26732673267326734,-0.8415841584158416,0.25742574257425743,-0.8712871287128713,0.19801980198019803,-0.6138613861386139,0.18811881188118812,-0.48514851485148514
0,0.0,0.0,-0.34408602150537637,-0.03225806451612903,-0.5698924731182796,-0.3333333333333333,-0.4946236559139785,-0.6666666666666666,-0.3010752688172043,-0.9354838709677419,-0.5161290322580645,-0.8387096774193549,-0.6666666666666666,-1.0,-0.6344086021505376,-0.6989247311827957,-0.5483870967741935,-0.5698924731182796,-0.25806451612903225,-0.9139784946236559,-0.3333333333333333,-0.956989247311828,-0.3225806451612903,-0.5913978494623656,-0.26881720430107525,-0.5268817204301075,0.010752688172043012,-0.9139784946236559,-0.021505376344086023,-0.8279569892473119,-0.03225806451612903,-0.4838709677419355,0.0,-0.43010752688172044,0.2903225806451613,-0.8924731182795699,0.27956989247311825,-0.8064516129032258,0.22580645161290322,-0.5376344086021505,0.21505376344086022,-0.4731182795698925
0,0.0,0.0,-0.34408602150537637,-0.03225806451612903,-0.5806451612903226,-0.3548387096774194,-0.5268817204301075,-0.6774193548387096,-0.3225806451612903,-0.946236559139785,-0.5161290322580645,-0.8279569892473119,-0.6666666666666666,-1.0,-0.6451612903225806,-0.7096774193548387,-0.5591397849462365,-0.5698924731182796,-0.26881720430107525,-0.8924731182795699,-0.3548387096774194,-0.978494623655914,-0.3655913978494624,-0.6236559139784946,-0.3010752688172043,-0.5483870967741935,0.0,-0.8924731182795699,-0.03225806451612903,-0.8709677419354839,-0.053763440860215055,-0.5161290322580645,0.0,-0.41935483870967744,0.2903225806451613,-0.8709677419354839,0.27956989247311825,-0.8924731182795699,0.21505376344086022,-0.6236559139784946,0.21505376344086022,-0.4946236559139785
0,0.0,0.0,-0.33695652173913043,0.010869565217391304,-0.5869565217391305,-0.2826086956521739,-0.532608695652174,-0.5978260869565217,-0.32608695652173914,-0.8478260869565217,-0.5543478260869565,-0.7717391304347826,-0.6739130434782609,-1.0,-0.6413043478260869,-0.7391304347826086,-0.5543478260869565,-0.5652173913043478,-0.29347826086956524,-0.8478260869565217,-0.33695652173913043,-1.0,-0.32608695652173914,-0.6956521739130435,-0.2826086956521739,-0.5760869565217391,-0.021739130434782608,-0.8586956521739131,0.010869565217391304,-0.9130434782608695,0.0,-0.5869565217391305,0.010869565217391304,-0.45652173913043476,0.2717391304347826,-0.8369565217391305,0.32608695652173914,-0.8695652173913043,0.2826086956521739,-0.5978260869565217,0.25,-0.45652173913043476
0,0.0,0.0,-0.3333333333333333,0.0,-0.5698924731182796,-0.3225806451612903,-0.5053763440860215,-0.6559139784946236,-0.3010752688172043,-0.9139784946236559,-0.5483870967741935,-0.7741935483870968,-0.6774193548387096,-1.0,-0.6344086021505376,-0.7311827956989247,-0.5591397849462365,-0.5698924731182796,-0.27956989247311825,-0.8602150537634409,-0.3333333333333333,-1.0,-0.3333333333333333,-0.6774193548387096,-0.2903225806451613,-0.5806451612903226,-0.010752688172043012,-0.8709677419354839,-0.010752688172043012,-0.9032258064516129,-0.021505376344086023,-0.5591397849462365,-0.010752688172043012,-0.44086021505376344,0.27956989247311825,-0.8387096774193549,0.2903225806451613,-0.8709677419354839,0.23655913978494625,-0.5913978494623656,0.1935483870967742,-0.4731182795698925
0,0.0,0.0,-0.32978723404255317,0.0,-0.574468085106383,-0.2765957446808511,-0.5212765957446809,-0.5851063829787234,-0.3191489361702128,-0.8191489361702128,-0.5319148936170213,-0.7659574468085106,-0.6595744680851063,-1.0,-0.6382978723404256,-0.7553191489361702,-0.5638297872340425,-0.5957446808510638,-0.2765957446808511,-0.851063829787234,-0.32978723404255317,-1.0,-0.3404255319148936,-0.7340425531914894,-0.3191489361702128,-0.6170212765957447,-0.010638297872340425,-0.8617021276595744,-0.010638297872340425,-0.925531914893617,-0.0425531914893617,-0.6382978723404256,-0.05319148936170213,-0.5212765957446809,0.2765957446808511,-0.8404255319148937,0.30851063829787234,-0.8617021276595744,0.2553191489361702,-0.6063829787234043,0.2127659574468085,-0.46808510638297873
0,0.0,0.0,-0.34408602150537637,0.0,-0.5698924731182796,-0.27956989247311825,-0.5053763440860215,-0.5806451612903226,-0.3118279569892473,-0.8172043010752689,-0.5376344086021505,-0.7634408602150538,-0.6774193548387096,-1.0,-0.6451612903225806,-0.7526881720430108,-0.5698924731182796,-0.5698924731182796,-0.27956989247311825,-0.8494623655913979,-0.34408602150537637,-1.0,-0.34408602150537637,-0.6989247311827957,-0.3118279569892473,-0.5483870967741935,-0.010752688172043012,-0.8602150537634409,-0.021505376344086023,-0.9032258064516129,-0.03225806451612903,-0.5806451612903226,-0.021505376344086023,-0.43010752688172044,0.27956989247311825,-0.8387096774193549,0.26881720430107525,-0.8709677419354839,0.22580645161290322,-0.5913978494623656,0.20430107526881722,-0.43010752688172044
